,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
2114,-2,105700,AMETHYSTS,9998,8,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,-86.0
2115,-2,105700,STARFRUIT,4991,1,4986.0,29.0,,,4993,29,,,,,4992.0,-250.6328125
2116,-2,105800,STARFRUIT,4991,7,4986.0,28.0,,,4992,2,4993.0,26.0,,,4991.5,-258.4453125
2117,-2,105800,AMETHYSTS,10002,3,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10003.0,-86.0
2118,-2,105900,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-86.0
2119,-2,105900,STARFRUIT,4985,24,,,,,4992,24,,,,,4988.5,-267.3671875
2120,-2,106000,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,-86.0
2121,-2,106000,STARFRUIT,4984,22,,,,,4986,4,4991.0,22.0,,,4985.0,-281.140625
2122,-2,106100,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-86.0
2123,-2,106100,STARFRUIT,4985,2,4984.0,22.0,,,4989,7,4991.0,24.0,,,4987.0,-279.65625
2124,-2,106200,STARFRUIT,4985,2,4984.0,21.0,,,4991,23,,,,,4988.0,-279.6484375
2125,-2,106200,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-86.0
2126,-2,106300,AMETHYSTS,9996,2,9995.0,26.0,,,9998,2,10000.0,4.0,10004.0,2.0,9997.0,-86.0
2127,-2,106300,STARFRUIT,4985,4,4984.0,28.0,,,4987,4,4991.0,28.0,,,4986.0,-287.203125
2128,-2,106400,AMETHYSTS,9998,10,9996.0,1.0,9995.0,22.0,10000,6,10004.0,1.0,10005.0,22.0,9999.0,-86.0
2129,-2,106400,STARFRUIT,4984,1,4983.0,22.0,,,4986,6,4988.0,8.0,4990.0,23.0,4985.0,-298.0390625
2130,-2,106500,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,-86.0
2131,-2,106500,STARFRUIT,4983,20,,,,,4988,4,4990.0,20.0,,,4985.5,-300.5703125
2132,-2,106600,STARFRUIT,4983,30,,,,,4988,6,4990.0,30.0,,,4985.5,-304.5390625
2133,-2,106600,AMETHYSTS,9995,30,,,,,9998,4,10005.0,30.0,,,9996.5,-86.0
2134,-2,106700,AMETHYSTS,9996,2,9995.0,28.0,,,9998,1,10004.0,2.0,10005.0,28.0,9997.0,-86.0
2135,-2,106700,STARFRUIT,4983,2,4982.0,28.0,,,4989,30,,,,,4986.0,-314.296875
2136,-2,106800,AMETHYSTS,10002,1,9998.0,9.0,9996.0,1.0,10004,1,10005.0,30.0,,,10003.0,-86.0
2137,-2,106800,STARFRUIT,4984,2,4983.0,31.0,,,4989,1,4990.0,30.0,,,4986.5,-312.3515625
2138,-2,106900,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,-86.0
2139,-2,106900,STARFRUIT,4983,29,,,,,4990,29,,,,,4986.5,-311.546875
2140,-2,107000,STARFRUIT,4983,26,,,,,4984,2,4989.0,1.0,4990.0,25.0,4983.5,-312.1328125
2141,-2,107000,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-86.0
2142,-2,107100,AMETHYSTS,9995,22,,,,,9998,1,10005.0,22.0,,,9996.5,-86.0
2143,-2,107100,STARFRUIT,4983,22,,,,,4990,22,,,,,4986.5,-306.828125
2144,-2,107200,AMETHYSTS,9998,1,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,-86.0
2145,-2,107200,STARFRUIT,4983,25,,,,,4988,2,4989.0,1.0,4990.0,24.0,4985.5,-311.71875
2146,-2,107300,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-86.0
2147,-2,107300,STARFRUIT,4983,25,,,,,4990,25,,,,,4986.5,-302.21875
2148,-2,107400,STARFRUIT,4984,6,4983.0,25.0,,,4990,25,,,,,4987.0,-309.6953125
2149,-2,107400,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,-86.0
2150,-2,107500,AMETHYSTS,9995,25,,,,,10002,5,10005.0,25.0,,,9998.5,-86.0
2151,-2,107500,STARFRUIT,4983,25,,,,,4990,25,,,,,4986.5,-306.2421875
2152,-2,107600,AMETHYSTS,9998,3,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0,-86.0
2153,-2,107600,STARFRUIT,4983,31,,,,,4988,4,4990.0,31.0,,,4985.5,-301.921875
2154,-2,107700,STARFRUIT,4983,24,,,,,4990,24,,,,,4986.5,-304.015625
2155,-2,107700,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-86.0
2156,-2,107800,STARFRUIT,4983,22,,,,,4990,22,,,,,4986.5,-301.734375
2157,-2,107800,AMETHYSTS,9996,2,9995.0,20.0,,,10002,8,10004.0,2.0,10005.0,20.0,9999.0,-86.0
2158,-2,107900,STARFRUIT,4983,29,,,,,4989,1,4990.0,28.0,,,4986.0,-311.15625
2159,-2,107900,AMETHYSTS,9996,1,9995.0,28.0,,,10002,4,10004.0,1.0,10005.0,28.0,9999.0,-86.0
2160,-2,108000,AMETHYSTS,9996,1,9995.0,26.0,,,9998,11,10004.0,1.0,10005.0,26.0,9997.0,-86.0
2161,-2,108000,STARFRUIT,4982,27,,,,,4989,27,,,,,4985.5,-322.140625
2162,-2,108100,STARFRUIT,4982,25,,,,,4989,25,,,,,4985.5,-323.8203125
2163,-2,108100,AMETHYSTS,9995,25,,,,,9998,1,10005.0,25.0,,,9996.5,-86.0
2164,-2,108200,STARFRUIT,4982,31,,,,,4987,1,4988.0,2.0,4989.0,29.0,4984.5,-329.28125
2165,-2,108200,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-86.0
2166,-2,108300,STARFRUIT,4982,21,,,,,4989,21,,,,,4985.5,-325.2890625
2167,-2,108300,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
2168,-2,108400,AMETHYSTS,9996,1,9995.0,25.0,,,10002,8,10004.0,1.0,10005.0,25.0,9999.0,-86.0
2169,-2,108400,STARFRUIT,4987,1,4982.0,26.0,,,4989,26,,,,,4988.0,-325.3046875
2170,-2,108500,STARFRUIT,4982,25,,,,,4983,1,4989.0,25.0,,,4982.5,-321.140625
2171,-2,108500,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-86.0
2172,-2,108600,STARFRUIT,4982,27,,,,,4989,27,,,,,4985.5,-319.09375
2173,-2,108600,AMETHYSTS,9996,1,9995.0,26.0,,,9998,4,10004.0,1.0,10005.0,26.0,9997.0,-86.0
2174,-2,108700,STARFRUIT,4982,23,,,,,4989,23,,,,,4985.5,-317.875
2175,-2,108700,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,-86.0
2176,-2,108800,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,-86.0
2177,-2,108800,STARFRUIT,4982,20,,,,,4989,20,,,,,4985.5,-317.4453125
2178,-2,108900,STARFRUIT,4982,31,,,,,4989,31,,,,,4985.5,-320.359375
2179,-2,108900,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,-86.0
2180,-2,109000,STARFRUIT,4983,4,4982.0,20.0,,,4989,20,,,,,4986.0,-323.921875
2181,-2,109000,AMETHYSTS,9995,20,,,,,10002,2,10005.0,20.0,,,9998.5,-86.0
2182,-2,109100,STARFRUIT,4983,27,,,,,4988,5,4989.0,1.0,4990.0,27.0,4985.5,-309.609375
2183,-2,109100,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-86.0
2184,-2,109200,AMETHYSTS,9998,2,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0,-86.0
2185,-2,109200,STARFRUIT,4982,27,,,,,4989,27,,,,,4985.5,-322.4453125
2186,-2,109300,STARFRUIT,4983,1,4982.0,21.0,,,4989,21,,,,,4986.0,-324.03125
2187,-2,109300,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
2188,-2,109400,STARFRUIT,4982,21,,,,,4989,21,,,,,4985.5,-317.09375
2189,-2,109400,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
2190,-2,109500,STARFRUIT,4983,5,4982.0,28.0,,,4989,30,,,,,4986.0,-314.34375
2191,-2,109500,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-86.0
2192,-2,109600,AMETHYSTS,9996,2,9995.0,27.0,,,9998,1,10004.0,2.0,10005.0,27.0,9997.0,-86.0
2193,-2,109600,STARFRUIT,4983,29,,,,,4990,29,,,,,4986.5,-304.515625
2194,-2,109700,STARFRUIT,4983,27,,,,,4984,1,4990.0,27.0,,,4983.5,-300.84375
2195,-2,109700,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,-86.0
2196,-2,109800,STARFRUIT,4983,24,,,,,4989,2,4990.0,22.0,,,4986.0,-310.125
2197,-2,109800,AMETHYSTS,10002,1,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10003.0,-86.0
2198,-2,109900,STARFRUIT,4983,27,,,,,4990,27,,,,,4986.5,-312.734375
2199,-2,109900,AMETHYSTS,10002,1,9995.0,27.0,,,10005,27,,,,,10003.5,-86.0
2200,-2,110000,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-86.0
2201,-2,110000,STARFRUIT,4982,22,,,,,4989,22,,,,,4985.5,-323.046875
2202,-2,110100,STARFRUIT,4982,23,,,,,4989,24,,,,,4985.5,-316.2578125
2203,-2,110100,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-86.0
2204,-2,110200,STARFRUIT,4983,20,,,,,4988,3,4990.0,20.0,,,4985.5,-306.1953125
2205,-2,110200,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,-86.0
2206,-2,110300,STARFRUIT,4983,22,,,,,4989,2,4990.0,20.0,,,4986.0,-309.625
2207,-2,110300,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-86.0
2208,-2,110400,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,-86.0
2209,-2,110400,STARFRUIT,4983,30,,,,,4984,7,4990.0,30.0,,,4983.5,-306.015625
2210,-2,110500,STARFRUIT,4983,21,,,,,4990,21,,,,,4986.5,-309.234375
2211,-2,110500,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
2212,-2,110600,STARFRUIT,4988,1,4982.0,28.0,,,4989,28,,,,,4988.5,-319.8125
2213,-2,110600,AMETHYSTS,10002,8,9995.0,28.0,,,10005,28,,,,,10003.5,-86.0
2214,-2,110700,STARFRUIT,4986,3,4982.0,26.0,,,4989,26,,,,,4987.5,-323.296875
2215,-2,110700,AMETHYSTS,9998,3,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,-86.0
2216,-2,110800,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,-86.0
2217,-2,110800,STARFRUIT,4981,30,,,,,4988,30,,,,,4984.5,-334.921875
2218,-2,110900,STARFRUIT,4981,24,,,,,4988,24,,,,,4984.5,-339.2890625
2219,-2,110900,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,-86.0
2220,-2,111000,STARFRUIT,4987,1,4981.0,24.0,,,4988,24,,,,,4987.5,-338.0859375
2221,-2,111000,AMETHYSTS,9996,2,9995.0,22.0,,,9998,1,10004.0,2.0,10005.0,22.0,9997.0,-86.0
2222,-2,111100,STARFRUIT,4982,2,4981.0,25.0,,,4988,27,,,,,4985.0,-333.203125
2223,-2,111100,AMETHYSTS,9996,2,9995.0,25.0,,,9998,4,10004.0,2.0,10005.0,25.0,9997.0,-86.0
2224,-2,111200,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-86.0
2225,-2,111200,STARFRUIT,4982,22,,,,,4987,1,4989.0,22.0,,,4984.5,-324.2578125
2226,-2,111300,STARFRUIT,4983,1,4982.0,30.0,,,4988,1,4989.0,29.0,,,4985.5,-326.953125
2227,-2,111300,AMETHYSTS,9996,1,9995.0,29.0,,,9998,3,10004.0,1.0,10005.0,29.0,9997.0,-86.0
2228,-2,111400,STARFRUIT,4982,24,,,,,4989,24,,,,,4985.5,-325.59375
2229,-2,111400,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-86.0
2230,-2,111500,STARFRUIT,4987,1,4983.0,6.0,4982.0,22.0,4989,22,,,,,4988.0,-322.9140625
2231,-2,111500,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-86.0
2232,-2,111600,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-86.0
2233,-2,111600,STARFRUIT,4983,7,4982.0,32.0,,,4989,32,,,,,4986.0,-319.2734375
2234,-2,111700,STARFRUIT,4982,2,4981.0,22.0,,,4988,22,,,,,4985.0,-340.0
2235,-2,111700,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-86.0
2236,-2,111800,STARFRUIT,4982,6,4981.0,22.0,,,4988,22,,,,,4985.0,-345.8984375
2237,-2,111800,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,-86.0
2238,-2,111900,STARFRUIT,4981,22,,,,,4988,22,,,,,4984.5,-340.5546875
2239,-2,111900,AMETHYSTS,9996,2,9995.0,20.0,,,10002,5,10004.0,2.0,10005.0,20.0,9999.0,-86.0
2240,-2,112000,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-86.0
2241,-2,112000,STARFRUIT,4981,26,,,,,4985,4,4987.0,26.0,,,4983.0,-348.9140625
2242,-2,112100,STARFRUIT,4981,22,,,,,4987,2,4988.0,20.0,,,4984.0,-347.5
2243,-2,112100,AMETHYSTS,9996,2,9995.0,20.0,,,9998,5,10002.0,7.0,10004.0,2.0,9997.0,-86.0
2244,-2,112200,STARFRUIT,4986,1,4981.0,28.0,,,4988,28,,,,,4987.0,-341.90625
2245,-2,112200,AMETHYSTS,9998,1,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0,-86.0
2246,-2,112300,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,-86.0
2247,-2,112300,STARFRUIT,4981,5,4980.0,26.0,,,4987,26,,,,,4984.0,-355.828125
2248,-2,112400,STARFRUIT,4980,29,,,,,4987,29,,,,,4983.5,-357.5703125
2249,-2,112400,AMETHYSTS,9998,9,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,-86.0
2250,-2,112500,STARFRUIT,4980,23,,,,,4987,23,,,,,4983.5,-356.25
2251,-2,112500,AMETHYSTS,9996,2,9995.0,21.0,,,10002,3,10004.0,2.0,10005.0,21.0,9999.0,-86.0
2252,-2,112600,STARFRUIT,4980,30,,,,,4987,30,,,,,4983.5,-356.5625
2253,-2,112600,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,-86.0
2254,-2,112700,AMETHYSTS,9996,1,9995.0,28.0,,,10002,7,10004.0,1.0,10005.0,28.0,9999.0,-86.0
2255,-2,112700,STARFRUIT,4980,1,4979.0,28.0,,,4986,29,,,,,4983.0,-367.875
2256,-2,112800,STARFRUIT,4981,7,4980.0,22.0,,,4987,22,,,,,4984.0,-365.796875
2257,-2,112800,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,-86.0
2258,-2,112900,STARFRUIT,4980,2,4979.0,20.0,,,4986,22,,,,,4983.0,-370.2109375
2259,-2,112900,AMETHYSTS,9998,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,-86.0
2260,-2,113000,STARFRUIT,4980,27,,,,,4985,4,4986.0,1.0,4987.0,26.0,4982.5,-364.7421875
2261,-2,113000,AMETHYSTS,10002,4,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10003.0,-86.0
2262,-2,113100,AMETHYSTS,9998,3,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0,-86.0
2263,-2,113100,STARFRUIT,4980,21,,,,,4987,21,,,,,4983.5,-362.078125
2264,-2,113200,STARFRUIT,4981,7,4980.0,31.0,,,4986,2,4987.0,29.0,,,4983.5,-366.4296875
2265,-2,113200,AMETHYSTS,9996,2,9995.0,29.0,,,10002,10,10004.0,2.0,10005.0,29.0,9999.0,-86.0
2266,-2,113300,STARFRUIT,4980,22,,,,,4981,5,4986.0,2.0,4987.0,20.0,4980.5,-365.6015625
2267,-2,113300,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-86.0
2268,-2,113400,STARFRUIT,4980,1,4979.0,20.0,,,4986,21,,,,,4983.0,-370.984375
2269,-2,113400,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-86.0
2270,-2,113500,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
2271,-2,113500,STARFRUIT,4979,21,,,,,4986,21,,,,,4982.5,-376.4375
2272,-2,113600,STARFRUIT,4979,1,4978.0,24.0,,,4985,25,,,,,4982.0,-388.1875
2273,-2,113600,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-86.0
2274,-2,113700,STARFRUIT,4979,6,4978.0,21.0,,,4985,21,,,,,4982.0,-390.3671875
2275,-2,113700,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-86.0
2276,-2,113800,STARFRUIT,4979,24,,,,,4985,24,,,,,4982.0,-385.109375
2277,-2,113800,AMETHYSTS,10002,1,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10003.0,-86.0
2278,-2,113900,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-86.0
2279,-2,113900,STARFRUIT,4979,29,,,,,4985,1,4986.0,28.0,,,4982.0,-384.796875
2280,-2,114000,STARFRUIT,4979,2,4978.0,28.0,,,4985,30,,,,,4982.0,-385.484375
2281,-2,114000,AMETHYSTS,9996,2,9995.0,28.0,,,9998,11,10004.0,2.0,10005.0,28.0,9997.0,-86.0
2282,-2,114100,STARFRUIT,4984,1,4979.0,3.0,4978.0,32.0,4985,32,,,,,4984.5,-390.546875
2283,-2,114100,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-86.0
2284,-2,114200,STARFRUIT,4978,25,,,,,4985,25,,,,,4981.5,-394.8671875
2285,-2,114200,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-86.0
2286,-2,114300,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-86.0
2287,-2,114300,STARFRUIT,4979,1,4978.0,29.0,,,4985,29,,,,,4982.0,-390.1484375
2288,-2,114400,STARFRUIT,4978,28,,,,,4985,28,,,,,4981.5,-401.4375
2289,-2,114400,AMETHYSTS,9995,28,,,,,10002,2,10005.0,28.0,,,9998.5,-86.0
2290,-2,114500,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-86.0
2291,-2,114500,STARFRUIT,4979,2,4978.0,29.0,,,4985,30,,,,,4982.0,-387.3203125
2292,-2,114600,AMETHYSTS,10002,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0,-86.0
2293,-2,114600,STARFRUIT,4979,1,4978.0,25.0,,,4985,26,,,,,4982.0,-388.40625
2294,-2,114700,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-86.0
2295,-2,114700,STARFRUIT,4980,6,4979.0,28.0,,,4986,28,,,,,4983.0,-373.53125
2296,-2,114800,STARFRUIT,4980,26,,,,,4986,2,4987.0,24.0,,,4983.0,-365.7890625
2297,-2,114800,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-86.0
2298,-2,114900,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
2299,-2,114900,STARFRUIT,4979,21,,,,,4986,21,,,,,4982.5,-369.453125
2300,-2,115000,AMETHYSTS,9998,8,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,-86.0
2301,-2,115000,STARFRUIT,4981,6,4980.0,26.0,,,4986,1,4987.0,25.0,,,4983.5,-364.8828125
2302,-2,115100,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,-86.0
2303,-2,115100,STARFRUIT,4985,1,4981.0,8.0,4980.0,25.0,4987,25,,,,,4986.0,-363.75
2304,-2,115200,STARFRUIT,4980,21,,,,,4987,21,,,,,4983.5,-361.15625
2305,-2,115200,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
2306,-2,115300,AMETHYSTS,9995,28,,,,,9998,1,10002.0,10.0,10005.0,28.0,9996.5,-86.0
2307,-2,115300,STARFRUIT,4981,5,4980.0,28.0,,,4987,28,,,,,4984.0,-356.203125
2308,-2,115400,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,-86.0
2309,-2,115400,STARFRUIT,4980,24,,,,,4987,24,,,,,4983.5,-360.8671875
2310,-2,115500,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-86.0
2311,-2,115500,STARFRUIT,4980,26,,,,,4986,2,4987.0,24.0,,,4983.0,-366.03125
2312,-2,115600,STARFRUIT,4980,6,4979.0,27.0,,,4986,29,,,,,4983.0,-369.796875
2313,-2,115600,AMETHYSTS,9998,8,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,-86.0
2314,-2,115700,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,-86.0
2315,-2,115700,STARFRUIT,4984,1,4979.0,25.0,,,4986,25,,,,,4985.0,-380.34375
2316,-2,115800,AMETHYSTS,9998,9,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,-86.0
2317,-2,115800,STARFRUIT,4980,2,4979.0,24.0,,,4985,2,4986.0,22.0,,,4982.5,-383.015625
2318,-2,115900,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-86.0
2319,-2,115900,STARFRUIT,4979,30,,,,,4985,2,4986.0,28.0,,,4982.0,-382.171875
2320,-2,116000,STARFRUIT,4979,24,,,,,4986,25,,,,,4982.5,-381.1953125
2321,-2,116000,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,-86.0
2322,-2,116100,AMETHYSTS,9996,2,9995.0,22.0,,,10002,5,10004.0,2.0,10005.0,22.0,9999.0,-86.0
2323,-2,116100,STARFRUIT,4979,24,,,,,4985,2,4986.0,22.0,,,4982.0,-380.640625
2324,-2,116200,AMETHYSTS,9995,27,,,,,10002,7,10005.0,27.0,,,9998.5,-86.0
2325,-2,116200,STARFRUIT,4979,27,,,,,4984,3,4986.0,27.0,,,4981.5,-384.3046875
2326,-2,116300,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-86.0
2327,-2,116300,STARFRUIT,4979,29,,,,,4986,29,,,,,4982.5,-379.5234375
2328,-2,116400,STARFRUIT,4978,24,,,,,4985,24,,,,,4981.5,-395.046875
2329,-2,116400,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-86.0
2330,-2,116500,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-86.0
2331,-2,116500,STARFRUIT,4979,5,4978.0,29.0,,,4984,2,4985.0,27.0,,,4981.5,-398.7578125
2332,-2,116600,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-86.0
2333,-2,116600,STARFRUIT,4978,23,,,,,4984,2,4985.0,21.0,,,4981.0,-402.0
2334,-2,116700,STARFRUIT,4978,26,,,,,4985,26,,,,,4981.5,-396.5078125
2335,-2,116700,AMETHYSTS,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0,-86.0
2336,-2,116800,STARFRUIT,4979,6,4978.0,30.0,,,4985,30,,,,,4982.0,-392.6796875
2337,-2,116800,AMETHYSTS,10002,3,9995.0,30.0,,,10005,30,,,,,10003.5,-86.0
2338,-2,116900,STARFRUIT,4979,1,4978.0,26.0,,,4983,2,4985.0,27.0,,,4981.0,-387.8984375
2339,-2,116900,AMETHYSTS,9996,1,9995.0,26.0,,,10002,9,10004.0,1.0,10005.0,26.0,9999.0,-86.0
2340,-2,117000,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,-86.0
2341,-2,117000,STARFRUIT,4979,1,4978.0,30.0,,,4985,31,,,,,4982.0,-388.75
2342,-2,117100,STARFRUIT,4979,26,,,,,4985,2,4986.0,24.0,,,4982.0,-382.9453125
2343,-2,117100,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-86.0
2344,-2,117200,STARFRUIT,4978,22,,,,,4985,22,,,,,4981.5,-391.109375
2345,-2,117200,AMETHYSTS,9996,2,9995.0,20.0,,,10002,9,10004.0,2.0,10005.0,20.0,9999.0,-86.0
2346,-2,117300,STARFRUIT,4978,22,,,,,4983,2,4985.0,22.0,,,4980.5,-391.609375
2347,-2,117300,AMETHYSTS,9998,5,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,-86.0
2348,-2,117400,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,-86.0
2349,-2,117400,STARFRUIT,4977,27,,,,,4984,27,,,,,4980.5,-407.7265625
2350,-2,117500,STARFRUIT,4978,26,,,,,4979,2,4983.0,1.0,4985.0,26.0,4978.5,-396.53125
2351,-2,117500,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-86.0
2352,-2,117600,STARFRUIT,4979,1,4978.0,30.0,,,4985,31,,,,,4982.0,-386.2109375
2353,-2,117600,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,-86.0
2354,-2,117700,STARFRUIT,4978,30,,,,,4985,30,,,,,4981.5,-391.546875
2355,-2,117700,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-86.0
2356,-2,117800,AMETHYSTS,9996,2,9995.0,29.0,,,10002,7,10004.0,2.0,10005.0,29.0,9999.0,-86.0
2357,-2,117800,STARFRUIT,4979,3,4978.0,31.0,,,4984,2,4985.0,29.0,,,4981.5,-398.6875
2358,-2,117900,STARFRUIT,4978,2,4977.0,24.0,,,4984,24,,,,,4981.0,-414.7578125
2359,-2,117900,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-86.0
2360,-2,118000,STARFRUIT,4976,28,,,,,4981,5,4983.0,28.0,,,4978.5,-426.78125
2361,-2,118000,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-86.0
2362,-2,118100,STARFRUIT,4976,25,,,,,4983,25,,,,,4979.5,-427.0
